Name,Smiles,Active_Probability,Predicted_Class,InDomain
0.83204144,OC[C@@]1(Cc2ccccc2)C[N@H+](C2CCN(c3ccc4c(c3)OCO4)CC2)CC[C@@H]1O,0.1196,Inactive,Out-of-Domain
0.86797315,Cn1c(SCC(=O)c2sc3ccccc3c2[O-])nnc1-c1ccc(O)cc1,0.1192,Inactive,In-Domain
0.35269603,O=C(NCc1cc2n(n1)CCNC2)c1ccc2c(c1)ncn2CCO,0.1187,Inactive,In-Domain
0.65196407,C=CCc1cc(C[N@@H+]2CCC[C@H](c3cc(=O)nc(N4CCOCC4)[nH]3)C2)cc(OC)c1O,0.1177,Inactive,Out-of-Domain
0.9946622,Cc1cc([O-])cc(O)c1C(=O)O[C@]1(C)C(=O)C2=C(C=C(/C=C/C(=O)[O-])OC2)C[C@H]1O,0.1169,Inactive,Out-of-Domain
0.9975942,CC(=O)CC(=O)C[C@]1(O)Cc2c(c(O)c3c(O)cc([O-])cc3c2CC=C(C)C)C(=O)[C@H]1O,0.1169,Inactive,Out-of-Domain
0.9866136,COc1cc(/C=C2\SC(Nc3ccc(O)cc3)=NC2=O)ccc1O,0.1169,Inactive,In-Domain
0.63242227,O=C([O-])c1ccc(-c2ccc(O)cc2)nc1,0.1167,Inactive,In-Domain
0.9089388,Cc1c(O)c([O-])c(O)c2oc3cc([O-])cc(O)c3c(=O)c12,0.1165,Inactive,In-Domain
0.99833137,O=C1C[C@@H](c2ccc(O)cc2O)Oc2cc(O)cc(O)c21,0.1163,Inactive,In-Domain
0.255199,CC(=O)c1c(O)cc(O)cc1C[C@@H]1Cc2cc([O-])cc(O)c2C(=O)O1,0.1163,Inactive,In-Domain
0.99926835,O=C(/C=C/c1cccc(O)c1O)c1ccc([O-])cc1O,0.1158,Inactive,In-Domain
0.9936466,O=S1(=O)O[C@](c2ccc([O-])c(O)c2)(c2ccc(O)c(O)c2)c2ccccc21,0.1153,Inactive,In-Domain
0.5886086,CCOc1cccc(C[N@@H+]2CCC[C@@H](c3cc([O-])nc(N4CCOCC4)n3)C2)c1O,0.1153,Inactive,Out-of-Domain
0.049160823,C=CCc1cc(C[N@H+]2CCC[C@H](c3cc([O-])nc(N4CCOCC4)n3)C2)cc(OC)c1O,0.1151,Inactive,Out-of-Domain
0.950145,C/C(Cc1oc2ccc(O)cc2c1[N+](=O)[O-])=[NH+]/CCCC(=O)[O-],0.1147,Inactive,In-Domain
0.96562964,C=CCc1cc(C[N@@H+]2CCC[C@@H](c3cc(=O)nc(N4CCOCC4)[nH]3)C2)cc(OC)c1O,0.1147,Inactive,Out-of-Domain
0.9899038,O=C([O-])c1ccc(OCOc2ccc(C(=O)O)c(C(=O)[O-])c2)cc1C(=O)[O-],0.1146,Inactive,In-Domain
0.9849332,O=C(/C=C/c1ccc(O)cc1)c1ccc([O-])c(O)c1O,0.1146,Inactive,In-Domain
0.9525506,O=C([O-])c1cc2cc([O-])c(O)cc2c(C(=O)c2ccc(O)c(O)c2)n1,0.1138,Inactive,Out-of-Domain
0.9406048,O=C([O-])/C=C/c1ccc(O)c2c1[C@H](C(=O)[O-])[C@@H](c1ccc(O)c(O)c1)O2,0.1135,Inactive,Out-of-Domain
0.56182784,CS/C(N/N=C(\C)c1ccc(O)cc1[O-])=[NH+]\N=C(/C)c1ccc(O)cc1O,0.1131,Inactive,In-Domain
0.99035317,CS/C(N/N=C(\C)c1ccc(O)cc1[O-])=[NH+]\N=C(/C)c1ccc(O)cc1O,0.1126,Inactive,In-Domain
0.9576285,COc1ccc2c(c1)c1c3n2CC[NH2+][C@@H]3CCC1,0.1125,Inactive,Out-of-Domain
0.9936394,CCOc1cccc(C[N@H+]2CCC[C@@H](c3cc([O-])nc(N4CCOCC4)n3)C2)c1O,0.1125,Inactive,Out-of-Domain
0.034909327,C[C@@](Cc1cc(O)c(O)cc1Br)([NH2+]N)C(=O)[O-],0.1125,Inactive,Out-of-Domain
0.6119718,CS/C(N/N=C\c1ccc(O)cc1O)=[NH+]/N=C/c1ccc(O)cc1O,0.1122,Inactive,In-Domain
0.915761,COc1cc(C[N@H+]2C[C@H]3CC[C@@H](C2)[C@@H]3[NH3+])ccc1OCC(=O)N1CCOCC1,0.1116,Inactive,In-Domain
0.98422074,O=C([O-])c1ccc(Sc2ccc(O)cc2)c([N+](=O)[O-])c1,0.1114,Inactive,In-Domain
0.9637441,CCn1c(C[N@H+]2CC[C@H](c3cccc(O)c3)CC2)nnc1[C@H]1C[C@@H]([NH3+])C1,0.1114,Inactive,In-Domain
0.9865361,CC(=O)c1c([O-])cc(O)cc1C[C@@H]1Cc2cc(O)cc(O)c2C(=O)O1,0.1113,Inactive,In-Domain
0.5560673,CC(=O)c1c(O)cc([O-])cc1C[C@@H]1Cc2cc(O)cc(O)c2C(=O)O1,0.1112,Inactive,In-Domain
0.6520818,O=C1C[C@H](c2ccc(O)c(O)c2)Oc2cc(O)c(O)c([O-])c21,0.111,Inactive,In-Domain
0.28381795,O=C(CCc1cc([O-])no1)N[C@H]1C[C@H](c2nnc(CO)n2C2CC2)C1,0.1099,Inactive,Out-of-Domain
0.98953325,CCOC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c(O)c1,0.1096,Inactive,In-Domain
0.18236312,CC(=O)C1=C([O-])C=C2Oc3c(C(C)=O)c(O)c(C)c([O-])c3[C@]2(C)C1=O,0.1094,Inactive,Out-of-Domain
0.026930662,Cc1c(O)c([O-])c(O)c2oc3cc(O)cc(O)c3c(=O)c12,0.1091,Inactive,In-Domain
0.93899107,O=C(N[C@H]1CC[C@H](C(=O)[O-])CC1)c1ccc(-c2ccc(O)cc2)cc1,0.1087,Inactive,In-Domain
0.66106784,CS/C(N/N=C(\C)c1ccc(O)cc1O)=[NH+]\N=C(/C)c1ccc(O)cc1O,0.1083,Inactive,In-Domain
0.98323995,O=C(NCCOCCO)c1cc(-c2ccc(O)cc2)n[nH]1,0.1075,Inactive,In-Domain
0.35287517,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc([O-])cc3O2)cc(O)c1O,0.1075,Inactive,In-Domain
0.882011,CCOC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c(O)c1,0.1074,Inactive,In-Domain
0.9662679,COc1ccc(C(=O)NCCOCCO)cc1Oc1cc(F)cc(CN)c1,0.1069,Inactive,Out-of-Domain
0.99934524,C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1O)[C@@H]([O-])C2=O,0.1067,Inactive,In-Domain
0.8864463,Cc1cc([C@@H]2CCC[NH2+]C2)oc(=O)c1C(=O)NCC[N@H+]1CC[C@@H](CO)CC1,0.1066,Inactive,Out-of-Domain
0.93056244,[O-]c1c(Cc2ccc(O)cc2)ccc(O)c1O,0.1064,Inactive,In-Domain
0.36761475,COc1c([O-])cc2oc(-c3c(Cl)cc(O)cc3Cl)cc(=O)c2c1O,0.1063,Inactive,In-Domain
0.09303036,COc1cc(CN2CCC[C@@H](c3cc(=O)[nH]c(N4CCCC4)n3)C2)cc(OC)c1O,0.1063,Inactive,In-Domain
0.99720806,CS/C(N/N=C/c1ccc(O)cc1[O-])=[NH+]\N=C\c1ccc(O)cc1O,0.1051,Inactive,Out-of-Domain
0.9587167,COc1cc(C[N@@H+]2CCC[C@@H](c3cc(=O)[nH]c(N4CCCCC4)n3)C2)ccc1O,0.105,Inactive,In-Domain
0.89542633,COc1cc(C[N@H+]2CCC[C@@H](c3cc(=O)[nH]c(N4CCCCC4)n3)C2)ccc1O,0.105,Inactive,In-Domain
0.99690825,Cc1c(CC(=O)NCC2(CC(=O)[O-])CCCCC2)c(=O)oc2cc([O-])cc(O)c12,0.1047,Inactive,Out-of-Domain
0.4960812,CS/C(=N/N=C(\C)c1ccc(O)cc1O)N/N=C(\C)c1ccc(O)cc1O,0.1039,Inactive,In-Domain
0.9746951,Cc1cc([O-])c2c(c1)Cc1cc(O)cc(O)c1OC2=O,0.1034,Inactive,In-Domain
0.48246288,O=C(Nc1ccccc1C(=O)[O-])c1cc(S(=O)(=O)Nc2ccc([O-])cc2)cs1,0.1027,Inactive,In-Domain
0.3876149,CN(CCO)c1ccc(C(=O)N2CCC[C@@H](c3nnc(CO)n3C)C2)cc1,0.1026,Inactive,Out-of-Domain
0.97967714,COc1ccc(C(=O)N2CCN(CCO)CC2)cc1Oc1ccc(C[NH3+])cc1F,0.1018,Inactive,In-Domain
0.9807515,OCCn1ccc([C@@H]2CCC[N@H+](C3CSCCSC3)C2)n1,0.1017,Inactive,Out-of-Domain
0.835149,O=C([O-])c1cc(-c2ccc(/N=N/c3ccc(O)c4ccccc34)cc2)nc2ccccc12,0.1015,Inactive,In-Domain
0.88321424,COc1cc2c(cc1O)[C@H](Cc1ccc(O)cc1)NCC2,0.1009,Inactive,In-Domain
0.9154332,[H]/N=c1/ccn([C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)c(=O)n1C,0.1006,Inactive,Out-of-Domain
0.97448677,O=C([O-])C[C@H]1CCc2cc(O)ccc21,0.0995,Inactive,In-Domain
0.2006972,CC[C@@H](C)[C@H](NC(=O)CNC(=O)CCc1c(C)c2ccc(O)cc2oc1=O)C(=O)[O-],0.0995,Inactive,In-Domain
0.9980301,O=C(CCc1ccc(O)cc1)C[C@@H](O)CCc1ccc(O)cc1,0.0995,Inactive,In-Domain
0.82437146,[O-]c1ccc(Cc2ccc(O)c(O)c2O)cc1,0.0992,Inactive,In-Domain
0.23056683,O=C([O-])C[C@@]12C[C@H]3C[C@@H](C1)C[C@](n1ncc(Nc4cccc(O)c4)c(Cl)c1=O)(C3)C2,0.0978,Inactive,Out-of-Domain
0.92508525,CC1(C)C=Cc2c(cc(O)c3c2O[C@H](c2ccc(O)cc2)[C@@H]([O-])C3=O)O1,0.0976,Inactive,In-Domain
0.097318575,O=C([O-])[C@@H]1C[N@H+](Cc2cccc(OCCO)c2)CC[C@@H]1O,0.0969,Inactive,Out-of-Domain
0.99990714,Cc1c(CC(=O)NC[C@@H](CC(=O)[O-])c2ccc(Cl)cc2)c(=O)oc2cc([O-])ccc12,0.0969,Inactive,Out-of-Domain
0.40367126,O=C1c2ccc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O,0.0963,Inactive,In-Domain
0.9844209,Oc1ccc2c(c1)OCCOCCOc1ccc(O)cc1OCCO2,0.096,Inactive,In-Domain
0.22177553,O=C(NC[C@H]1CC[C@H](CO)CC1)N1CC[NH+](Cc2ccccc2CO)CC1,0.0955,Inactive,Out-of-Domain
0.8992939,CC(=O)CC(=O)C[C@]1(O)Cc2c(c(O)c3c(O)cc([O-])cc3c2CC=C(C)C)C(=O)[C@H]1O,0.0945,Inactive,Out-of-Domain
0.98442656,Oc1ccc(CCCc2ccc(O)cc2O)cc1,0.0943,Inactive,In-Domain
0.004664556,COc1cc2c(cc1O)[C@@H](Cc1ccc(O)cc1)N(C)CC2,0.0941,Inactive,In-Domain
0.906886,COC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c(O)c1,0.094,Inactive,In-Domain
0.0646716,COC(=O)c1c(C)c2c(c(C)c1[O-])OC(=O)c1c(C)c(Cl)c([O-])c(Cl)c1O2,0.0932,Inactive,Out-of-Domain
0.92309,O=C1/C(=C/c2ccc([O-])cc2)S/C(=N/N=C\c2ccc(O)cc2)N1c1ccc(O)cc1,0.0923,Inactive,In-Domain
0.98353046,O=C(CCc1ccc(O)cc1O)c1ccc(O)cc1,0.0921,Inactive,In-Domain
0.79413724,COc1cc(-c2cc(=O)c3c(O)c(OC)c([O-])cc3o2)cc(F)c1O,0.092,Inactive,In-Domain
0.6742103,Cn1c(-c2c(-c3ccc(O)cc3O)n[nH]c2CCCC(=O)[O-])nc2ccccc21,0.0916,Inactive,In-Domain
0.9690819,[H]/N=c1/ccn([C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)c(=O)n1C,0.0916,Inactive,Out-of-Domain
0.83902013,CCOc1cccc(CN2CCN(c3cccc(C)c3C)CC2)c1O,0.0911,Inactive,In-Domain
0.37776175,Oc1ccc2c(c1)CN1CC[C@@H](O)C1=[NH+]2,0.0909,Inactive,In-Domain
0.9981406,CCN(C[C@H](O)c1cccc(O)c1)C(=O)c1cc(-c2ccc(O)cc2)n[nH]1,0.0906,Inactive,In-Domain
0.8685474,O=c1c2c(O)cc([O-])cc2oc2ccc(O)c(O)c12,0.0905,Inactive,In-Domain
0.9800796,Nc1cc(-c2nnn(CCCC(=O)[O-])n2)ccc1O,0.0905,Inactive,Out-of-Domain
0.9797734,CC(C)(C)[NH2+]C[C@H](O)c1ccc(O)c(CO)c1,0.0899,Inactive,Out-of-Domain
0.8564422,Cc1cc(-c2ccc(OCCO)cc2)nc2ccc(CCO)cc12,0.0894,Inactive,In-Domain
0.9972037,C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(O)c2c(=O)c(O)c(-c3ccc(O)cc3[O-])oc12,0.0892,Inactive,In-Domain
0.37803414,COc1cc(CN2CC[NH+](c3cccc(C)c3C)CC2)ccc1O,0.089,Inactive,In-Domain
0.880969,O=C([O-])C[C@H]1CCc2cc(O)ccc21,0.0888,Inactive,In-Domain
0.98987144,CS/C(N/N=C/c1ccc(O)cc1O)=[NH+]/N=C/c1ccc(O)cc1O,0.0884,Inactive,In-Domain
0.1646421,CS/C(N/N=C/c1ccc(O)cc1[O-])=[NH+]\N=C/c1ccc(O)cc1O,0.0865,Inactive,Out-of-Domain
0.867358,[O-]c1ccc(Cc2ccc(O)cc2)c(O)c1O,0.0864,Inactive,In-Domain
0.5071394,O=C1N([C@H]2CC[C@H](O)CC2)CCC[C@@]12CCC[N@H+]2Cc1cccc(OCCO)c1,0.086,Inactive,Out-of-Domain
0.09284513,COc1cc(CC[C@@H](O)C[C@@H](O)CCc2ccc(O)cc2)cc(OC)c1O,0.0857,Inactive,In-Domain
0.9675261,Cn1c(SCC(=O)[O-])nnc1-c1ccc(O)cc1,0.0852,Inactive,In-Domain
0.99378043,Cn1c(=O)[nH]c(=O)c2c1nc(N/N=C/c1ccc(O)cc1)n2CCOc1ccccc1,0.0852,Inactive,In-Domain
0.9695137,CS/C(N/N=C/c1ccc(O)cc1O)=[NH+]\N=C/c1ccc(O)cc1O,0.0851,Inactive,In-Domain
0.9884829,CC1(C)C=Cc2c(O)ccc([C@@H]3CC(=O)c4c(O)cc([O-])cc4O3)c2O1,0.085,Inactive,In-Domain
0.9881749,Cc1c(CCC(=O)NCC(=O)N[C@H](C(=O)[O-])C(C)C)c(=O)oc2cc(O)ccc12,0.0843,Inactive,In-Domain
0.996093,CCOc1cc(CNCCOC)ccc1O,0.0838,Inactive,In-Domain
0.7220207,COc1cc([C@@H](O)[C@H](O)CO)cc(OC)c1O,0.0837,Inactive,In-Domain
0.09596185,OCCn1ccc([C@@H]2CCCN(Cc3cccc4nonc34)C2)n1,0.0835,Inactive,Out-of-Domain
0.0048163533,O=c1c(-c2ccc(O)c(O)c2)coc2cc([O-])c(O)cc12,0.0834,Inactive,In-Domain
0.27534145,C=CC(C)(C)c1c(O)cc(O)c2c(=O)c(O)c(-c3ccc(O)cc3)oc12,0.0831,Inactive,In-Domain
0.9649142,Cn1c(CO)nnc1[C@H]1C[C@@H](Nc2nc(N3CCC(O)CC3)cc[nH+]2)C1,0.0829,Inactive,Out-of-Domain
0.8617188,CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@]2(C)C1=O,0.0825,Inactive,Out-of-Domain
0.39307484,CS/C(N/N=C\c1ccc(O)cc1[O-])=[NH+]/N=C/c1ccc(O)cc1O,0.0822,Inactive,Out-of-Domain
0.0056351256,CO[C@@]12CC([O-])=C(C(C)=O)C(=O)[C@]1(C)c1c([O-])c(C)c(O)c(C(C)=O)c1O2,0.0821,Inactive,Out-of-Domain
0.9684198,O=C(CCc1cc2n(n1)CCC[N@@H+](Cc1cccc(O)c1)C2)NCCO,0.0815,Inactive,Out-of-Domain
0.9813101,COc1cc(/C=N/N=C/c2cc(OC)c(O)c(OC)c2)cc(OC)c1O,0.0811,Inactive,In-Domain
0.99163014,COc1cc(/C=N/N=C/c2cc(OC)c(O)c(OC)c2)cc(OC)c1O,0.0811,Inactive,In-Domain
0.40472355,O=C1c2c(O)cc([O-])c(O)c2C(=O)c2c(O)cc([O-])c(O)c21,0.0807,Inactive,In-Domain
0.6826006,OCCNc1cc(NCC[N@H+]2CCC[C@@H](CO)C2)nc[nH+]1,0.0806,Inactive,Out-of-Domain
0.9813865,O=C(NC[C@H]1CC[C@H](CO)CC1)N1CCN(Cc2ccccc2CO)CC1,0.0806,Inactive,Out-of-Domain
0.9956571,O=C([O-])c1ccc(-c2ccc(O)cc2)cn1,0.0805,Inactive,In-Domain
0.8870868,O=C1c2ccc(O)cc2O[C@H](c2cc([O-])c(O)c(O)c2)[C@H]1O,0.0802,Inactive,In-Domain
0.99955016,Cc1c(O)c(O)c(O)c2oc3cc(O)cc([O-])c3c(=O)c12,0.08,Inactive,In-Domain
0.9712375,O=C1C[C@H](c2ccc(O)c(O)c2)Oc2cc(O)c(O)c(O)c21,0.0793,Inactive,In-Domain
0.0052888845,CCOc1cccc(C[N@@H+]2CCC[C@@H](c3cc([O-])nc(-c4ccccn4)n3)C2)c1O,0.0788,Inactive,Out-of-Domain
0.26283538,CCn1c(C[NH+]2CCN(Cc3cccc(O)c3)CC2)nnc1[C@H]1C[C@@H]([NH3+])C1,0.0788,Inactive,Out-of-Domain
0.84777266,O=C(/C=C/c1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c(O)c1,0.0787,Inactive,In-Domain
0.837768,CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c([O-])c3[C@]2(C)C1=O,0.0784,Inactive,Out-of-Domain
0.9990048,CO[C@@]12CC(O)=C(C(C)=O)C(=O)[C@]1(C)c1c(O)c(C)c(O)c(C(C)=O)c1O2,0.0779,Inactive,Out-of-Domain
0.784242,O=C([O-])c1cc2cc([O-])c(O)cc2c(C(=O)c2ccc([O-])c(O)c2)n1,0.0776,Inactive,Out-of-Domain
0.96768355,COc1cc(O)cc2c1-c1c([O-])cc(O)cc1C2=O,0.0775,Inactive,In-Domain
0.033638887,[H]/N=C1/NC(=O)/C(=C\c2ccc(O)c(O)c2)S1,0.0768,Inactive,Out-of-Domain
0.21201499,COc1c(OC)c(O)c2c(=O)c(OC)c(-c3ccc(O)cc3)oc2c1OC,0.076,Inactive,In-Domain
0.6578504,Cc1cc(=O)oc2cc(NC(=O)[C@H](C)[NH3+])ccc12,0.076,Inactive,In-Domain
0.9063554,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)[O-],0.0759,Inactive,In-Domain
0.9518818,COc1cc(CC[C@@H](O)C[C@H](O)CCc2ccc(O)c(O)c2)ccc1O,0.0758,Inactive,In-Domain
0.9795288,Cc1c(O)c(O)c(O)c2oc3cc(O)cc(O)c3c(=O)c12,0.0755,Inactive,In-Domain
0.97609055,COc1cc(/C([O-])=N/N2C(=O)/C(=C/c3ccc(O)c(OC)c3)SC2=S)ccc1[O-],0.0752,Inactive,In-Domain
0.09585077,O=C(NCC[NH+]1CCCC1)c1cccc(-c2ccc3[nH]c(CO)nc3c2)c1,0.0751,Inactive,In-Domain
0.43183854,O=C(NCc1cc2n(n1)CC[NH2+]C2)c1ccc2c(c1)ncn2CCO,0.0748,Inactive,In-Domain
0.5832495,COc1cc([O-])c2c(c1)-c1cc(O)c(O)cc1COC2=O,0.0748,Inactive,In-Domain
0.99565613,O=C(NCC[NH+]1CCCC1)c1cccc(-c2ccc3[nH]c(CO)[nH+]c3c2)c1,0.0745,Inactive,Out-of-Domain
0.9995902,Cc1c(O)c(O)c(O)c2oc3cc([O-])cc(O)c3c(=O)c12,0.0743,Inactive,In-Domain
0.973596,O=C([O-])C[C@H]1CCc2cc(O)ccc21,0.0743,Inactive,In-Domain
0.9644291,CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c([O-])c(C)c(O)c3[C@]2(C)C1=O,0.0741,Inactive,Out-of-Domain
0.010153154,O=C(N[C@H]1CC[C@@H](C(=O)[O-])CC1)c1ccc(-c2ccc(O)cc2)cc1,0.0724,Inactive,In-Domain
0.9855612,Oc1ccc(CCCC[NH2+]C[C@H](O)c2ccc(O)c(O)c2)cc1,0.0718,Inactive,In-Domain
0.63303936,COc1cc(C[N@H+]2CCC[C@@H](c3cc(=O)[nH]c(N4CCCCC4)n3)C2)cc(OC)c1O,0.0715,Inactive,Out-of-Domain
0.39593947,OCc1nc2cc(Cc3ccc4[nH+]c(CO)[nH]c4c3)ccc2[nH]1,0.0711,Inactive,Out-of-Domain
0.97268564,O=C(CCc1cc([O-])no1)N1CCCC[C@@H]1CCc1ccc(O)cc1,0.0708,Inactive,In-Domain
0.94151014,O=C([O-])Cc1s/c(=N/N=C/c2ccc(O)cc2[O-])[nH]c1-c1ccccc1,0.0706,Inactive,In-Domain
0.9442401,Cc1cc(O)c2c3c1C(=O)[C@@H]1c4c(c(O)c5c6c(c([O-])cc(C)c46)C(=O)O5)[C@@]3(COC2=O)[C@H]1O,0.0706,Inactive,Out-of-Domain
0.9567799,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)[O-],0.0702,Inactive,In-Domain
0.7075153,Cc1nc(=O)cc([C@H]2C[N@H+](CC3(O)CCOCC3)CCO2)[nH]1,0.0702,Inactive,Out-of-Domain
0.9636365,Cc1cc(O)c2c3c1C(=O)[C@@H]1c4c(c(O)c5c6c(c(O)cc(C)c46)C(=O)O5)[C@@]3(COC2=O)[C@H]1O,0.0691,Inactive,Out-of-Domain
0.9984295,Oc1ccc(Oc2cccc(O)c2)cc1,0.069,Inactive,In-Domain
0.96469295,Cn1[nH]c([C@H]2CCCCN2C(=O)CCC(=O)[O-])cc1=O,0.0684,Inactive,Out-of-Domain
0.9942662,c1cnc2cc3c(cc2n1)[C@@H]1C[NH2+]C[C@H]3C1,0.0679,Inactive,Out-of-Domain
0.8135978,[NH3+]CCc1ccc(Oc2ccc(F)c(C(=O)N[C@@H]3CC[NH2+]C[C@H]3O)c2)cc1,0.0675,Inactive,Out-of-Domain
0.9138843,CCOc1cc([C@H]2CC(=O)Nc3c2c(C)nn3-c2ccc([O-])nn2)ccc1O,0.0671,Inactive,In-Domain
0.9989932,CC(C)c1cc(Cc2cc(C(=O)[O-])c(O)c(C(C)C)c2)cc(C(=O)[O-])c1O,0.0668,Inactive,Out-of-Domain
0.88630676,CS/C(N/N=C(\C)c1ccc(O)cc1[O-])=[NH+]/N=C(\C)c1ccc(O)cc1O,0.0666,Inactive,In-Domain
0.003945244,Cc1nc([C@H]2C[N@@H+](CC3(O)CCOCC3)CCO2)cc(=O)[nH]1,0.0665,Inactive,Out-of-Domain
0.9769334,COc1cc(/C=N/NC(=O)c2ccc([O-])cc2O)ccc1O,0.0664,Inactive,In-Domain
0.7819994,O=C([O-])c1cccc(-c2ccc(O)cc2OC(F)(F)F)c1,0.0661,Inactive,In-Domain
0.0542222,COc1c(-c2ccc(O)c(O)c2)oc2c(C/C=C(\C)CCC=C(C)C)c([O-])cc(O)c2c1=O,0.066,Inactive,In-Domain
0.9288385,Oc1ccc(Cc2ccc(O)c(O)c2O)cc1,0.0659,Inactive,In-Domain
0.920128,CS/C(=N\N=C(/C)c1ccc(O)cc1O)N/N=C(\C)c1ccc(O)cc1O,0.0654,Inactive,In-Domain
0.9211144,O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,0.0652,Inactive,In-Domain
0.9995584,O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,0.0652,Inactive,In-Domain
0.81283456,Cc1c(CC(=O)NCC(=O)NCC(=O)[O-])c(=O)oc2c(O)c([O-])ccc12,0.0651,Inactive,In-Domain
0.36436388,O=C1S/C(=C\c2ccc(O)cc2)C(=O)N1c1ccc(O)cc1,0.065,Inactive,In-Domain
0.8543845,Cn1c(CC[NH3+])nnc1SCc1nc(C(N)=O)no1,0.065,Inactive,Out-of-Domain
0.9951875,COCC[NH2+]Cc1c[nH]c2ccc(OC)cc12,0.0646,Inactive,Out-of-Domain
0.6412522,O=C(NCC[NH+]1CCCC1)c1cccc(-c2ccc3nc(CO)[nH]c3c2)c1,0.0646,Inactive,In-Domain
0.9069412,Cc1c(O)cc2c(c1O)C(=O)[C@H](O)[C@@H](c1cc(O)c(O)c(O)c1)O2,0.0645,Inactive,In-Domain
0.9998368,CN(CCO)c1ccc(C(=O)NC[C@H]2CC[C@H](CO)CC2)cc1,0.0645,Inactive,In-Domain
0.9745598,CS/C(N/N=C/c1ccc(O)cc1[O-])=[NH+]/N=C/c1ccc(O)cc1O,0.0644,Inactive,Out-of-Domain
0.33689687,COc1cc(-c2ccc(O)cc2)ccc1C(=O)[O-],0.0638,Inactive,In-Domain
